VENUE_ID;VENUE_STATUS;INTEGRATION_SOURCE;SMARTSPOT_ENABLED;ADDITIONAL_PHOTOS;REVIEWS;REV_30_DAYS;VENUE_LIFECYCLE
2128;CHURNED;INTEGRATED;FALSE;FALSE;FALSE;R$34 ;ESTABLISHED
2129;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$866 ;ESTABLISHED
2130;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$82 ;ESTABLISHED
2131;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
2132;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$81 ;ESTABLISHED
2133;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$620 ;ESTABLISHED
2134;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$97 ;ESTABLISHED
2135;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$38 ;ESTABLISHED
2136;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.808 ;ESTABLISHED
2137;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$2.818 ;ESTABLISHED
2138;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$177 ;ESTABLISHED
2139;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$99 ;ESTABLISHED
2140;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$466 ;ESTABLISHED
2141;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$41 ;ESTABLISHED
2142;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$6.344 ;ESTABLISHED
2143;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
2144;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.846 ;ESTABLISHED
2145;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
2146;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$205 ;ESTABLISHED
2147;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2 ;EARLY
2148;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.118 ;ESTABLISHED
2149;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$29 ;ESTABLISHED
2150;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$859 ;ESTABLISHED
2151;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$842 ;ESTABLISHED
2152;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$84 ;ESTABLISHED
2153;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$16 ;ESTABLISHED
2154;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$85 ;ESTABLISHED
2155;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$440 ;EARLY
2156;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$60 ;EARLY
2157;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$74 ;ESTABLISHED
2158;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$11 ;ESTABLISHED
2159;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.844 ;ESTABLISHED
2160;CHURNED;INTEGRATED;FALSE;FALSE;FALSE;R$97 ;ESTABLISHED
2161;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$917 ;ESTABLISHED
2162;ACTIVE;MANUAL;FALSE;FALSE;TRUE;R$3.151 ;ESTABLISHED
2163;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.949 ;ESTABLISHED
2164;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$6 ;ESTABLISHED
2165;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$93 ;ESTABLISHED
2166;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.825 ;ESTABLISHED
2167;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$702 ;ESTABLISHED
2168;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$68 ;EARLY
2169;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$687 ;ESTABLISHED
2170;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$82 ;ESTABLISHED
2171;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$39 ;ESTABLISHED
2172;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$938 ;ESTABLISHED
2173;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$27 ;ESTABLISHED
2174;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$612 ;ESTABLISHED
2175;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$22 ;ESTABLISHED
2176;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$90 ;ESTABLISHED
2177;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$95 ;ESTABLISHED
2178;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
2179;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$683 ;ESTABLISHED
2180;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$22 ;ESTABLISHED
2181;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.800 ;ESTABLISHED
2182;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$147 ;ESTABLISHED
2183;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$25 ;ESTABLISHED
2184;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$100 ;ESTABLISHED
2185;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$12 ;ESTABLISHED
2186;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8.358 ;ESTABLISHED
2187;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.344 ;ESTABLISHED
2188;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.373 ;ESTABLISHED
2189;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$352 ;ESTABLISHED
2190;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.238 ;ESTABLISHED
2191;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.650 ;ESTABLISHED
2192;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$63 ;ESTABLISHED
2193;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$91 ;ESTABLISHED
2194;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$33 ;ESTABLISHED
2195;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$62 ;EARLY
2196;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$33 ;ESTABLISHED
2197;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$7.012 ;ESTABLISHED
2198;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$57 ;ESTABLISHED
2199;CHURNED;MANUAL;FALSE;TRUE;FALSE;R$93 ;ESTABLISHED
2200;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$64 ;ESTABLISHED
2201;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$789 ;ESTABLISHED
2202;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$80 ;ESTABLISHED
2203;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$87 ;ESTABLISHED
2204;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$74 ;ESTABLISHED
2205;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$1.617 ;ESTABLISHED
2206;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.097 ;ESTABLISHED
2207;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$4 ;ESTABLISHED
2208;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.100 ;ESTABLISHED
2209;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$30 ;EARLY
2210;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$713 ;ESTABLISHED
2211;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.598 ;ESTABLISHED
2212;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$48 ;ESTABLISHED
2213;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$25 ;ESTABLISHED
2214;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.580 ;ESTABLISHED
2215;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$4.993 ;EARLY
2216;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$22 ;ESTABLISHED
2217;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$680 ;ESTABLISHED
2218;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$725 ;ESTABLISHED
2219;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$93 ;ESTABLISHED
2220;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.857 ;ESTABLISHED
2221;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$40 ;ESTABLISHED
2222;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$743 ;ESTABLISHED
2223;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$81 ;ESTABLISHED
2224;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$104 ;ESTABLISHED
2225;CHURNED;MANUAL;FALSE;TRUE;TRUE;R$35 ;ESTABLISHED
2226;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8.121 ;ESTABLISHED
2227;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$472 ;ESTABLISHED
2228;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$65 ;ESTABLISHED
2229;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$61 ;ESTABLISHED
2230;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$953 ;ESTABLISHED
2231;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$70 ;ESTABLISHED
2232;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$29 ;EARLY
2233;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$67 ;EARLY
2234;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$61 ;ESTABLISHED
2235;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$56 ;ESTABLISHED
2236;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$410 ;ESTABLISHED
2237;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$154 ;ESTABLISHED
2238;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$68 ;ESTABLISHED
2239;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$609 ;ESTABLISHED
2240;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$74 ;ESTABLISHED
2241;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.692 ;ESTABLISHED
2242;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3 ;ESTABLISHED
2243;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$74 ;ESTABLISHED
2244;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$61 ;ESTABLISHED
2245;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$686 ;ESTABLISHED
2246;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
2247;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$56 ;ESTABLISHED
2248;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$53 ;ESTABLISHED
2249;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$353 ;ESTABLISHED
2250;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$568 ;ESTABLISHED
2251;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.762 ;ESTABLISHED
2252;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$28 ;ESTABLISHED
2253;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$31 ;ESTABLISHED
2254;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$99 ;ESTABLISHED
2255;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.488 ;ESTABLISHED
2256;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$84 ;ESTABLISHED
2257;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$76 ;ESTABLISHED
2258;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.631 ;ESTABLISHED
2259;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$85 ;EARLY
2260;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$81 ;ESTABLISHED
2261;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$80 ;EARLY
2262;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$37 ;ESTABLISHED
2263;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$100 ;ESTABLISHED
2264;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$52 ;ESTABLISHED
2265;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$44 ;ESTABLISHED
2266;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$372 ;EARLY
2267;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$30 ;ESTABLISHED
2268;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$2 ;ESTABLISHED
2269;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$56 ;ESTABLISHED
2270;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$47 ;ESTABLISHED
2271;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.441 ;ESTABLISHED
2272;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$710 ;ESTABLISHED
2273;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.202 ;ESTABLISHED
2274;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.984 ;ESTABLISHED
2275;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$67 ;ESTABLISHED
2276;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$74 ;ESTABLISHED
2277;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$73 ;ESTABLISHED
2278;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$490 ;ESTABLISHED
2279;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$590 ;ESTABLISHED
2280;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$88 ;ESTABLISHED
2281;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$76 ;ESTABLISHED
2282;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$44 ;ESTABLISHED
2283;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$62 ;EARLY
2284;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$773 ;ESTABLISHED
2285;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$87 ;ESTABLISHED
2286;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$549 ;ESTABLISHED
2287;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$933 ;ESTABLISHED
2288;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$83 ;ESTABLISHED
2289;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$317 ;ESTABLISHED
2290;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$404 ;ESTABLISHED
2291;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$78 ;ESTABLISHED
2292;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$18 ;ESTABLISHED
2293;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$998 ;ESTABLISHED
2294;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$180 ;ESTABLISHED
2295;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.730 ;ESTABLISHED
2296;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$220 ;ESTABLISHED
2297;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$716 ;ESTABLISHED
2298;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$44 ;ESTABLISHED
2299;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$52 ;ESTABLISHED
2300;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$60 ;ESTABLISHED
2301;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$27 ;ESTABLISHED
2302;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$785 ;ESTABLISHED
2303;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$787 ;ESTABLISHED
2304;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$42 ;ESTABLISHED
2305;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$440 ;ESTABLISHED
2306;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$78 ;ESTABLISHED
2307;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
2308;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$41 ;ESTABLISHED
2309;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.955 ;ESTABLISHED
2310;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$20 ;ESTABLISHED
2311;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$61 ;ESTABLISHED
2312;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$27 ;ESTABLISHED
2313;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$35 ;ESTABLISHED
2314;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$717 ;ESTABLISHED
2315;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$645 ;ESTABLISHED
2316;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$117 ;EARLY
2317;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$40 ;ESTABLISHED
2318;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$2.456 ;ESTABLISHED
2319;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
2320;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$55 ;ESTABLISHED
2321;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.012 ;ESTABLISHED
2322;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$36 ;ESTABLISHED
2323;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$446 ;ESTABLISHED
2324;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8.921 ;ESTABLISHED
2325;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$97 ;ESTABLISHED
2326;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$66 ;ESTABLISHED
2327;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$62 ;ESTABLISHED
2328;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$74 ;EARLY
2329;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$80 ;ESTABLISHED
2330;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$343 ;ESTABLISHED
2331;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$20 ;ESTABLISHED
2332;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$3.276 ;ESTABLISHED
2333;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$568 ;ESTABLISHED
2334;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$46 ;EARLY
2335;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$21 ;ESTABLISHED
2336;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$65 ;ESTABLISHED
2337;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$82 ;ESTABLISHED
2338;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$8 ;ESTABLISHED
2339;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$79 ;ESTABLISHED
2340;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$96 ;EARLY
2341;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$65 ;ESTABLISHED
2342;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$26 ;ESTABLISHED
2343;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$13 ;ESTABLISHED
2344;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.418 ;ESTABLISHED
2345;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$780 ;ESTABLISHED
2346;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
2347;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$4.046 ;ESTABLISHED
2348;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.965 ;ESTABLISHED
2349;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$62 ;ESTABLISHED
2350;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$89 ;ESTABLISHED
2351;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$18 ;ESTABLISHED
2352;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$5 ;ESTABLISHED
2353;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$799 ;ESTABLISHED
2354;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
2355;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$276 ;ESTABLISHED
2356;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$75 ;ESTABLISHED
2357;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$625 ;ESTABLISHED
2358;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$59 ;ESTABLISHED
2359;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$557 ;ESTABLISHED
2360;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$525 ;ESTABLISHED
2361;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$217 ;ESTABLISHED
2362;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$39 ;ESTABLISHED
2363;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$40 ;EARLY
2364;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.534 ;ESTABLISHED
2365;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.001 ;ESTABLISHED
2366;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$7 ;ESTABLISHED
2367;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$4.911 ;ESTABLISHED
2368;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$79 ;ESTABLISHED
2369;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$26 ;ESTABLISHED
2370;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9 ;ESTABLISHED
2371;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$371 ;ESTABLISHED
2372;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$410 ;ESTABLISHED
2373;CHURNED;INTEGRATED;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
2374;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$16 ;ESTABLISHED
2375;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$5.507 ;ESTABLISHED
2376;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$4 ;EARLY
2377;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$89 ;ESTABLISHED
2378;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$78 ;ESTABLISHED
2379;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$54 ;ESTABLISHED
2380;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.172 ;ESTABLISHED
2381;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$61 ;ESTABLISHED
2382;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$22 ;ESTABLISHED
2383;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$579 ;ESTABLISHED
2384;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.618 ;ESTABLISHED
2385;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$10 ;ESTABLISHED
2386;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$582 ;ESTABLISHED
2387;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$708 ;ESTABLISHED
2388;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$39 ;ESTABLISHED
2389;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$50 ;ESTABLISHED
2390;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$72 ;ESTABLISHED
2391;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$63 ;ESTABLISHED
2392;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$666 ;ESTABLISHED
2393;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$266 ;ESTABLISHED
2394;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$79 ;ESTABLISHED
2395;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$82 ;ESTABLISHED
2396;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.742 ;ESTABLISHED
2397;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$86 ;ESTABLISHED
2398;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$25 ;ESTABLISHED
2399;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$585 ;ESTABLISHED
2400;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$75 ;ESTABLISHED
2401;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$94 ;ESTABLISHED
2402;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$586 ;ESTABLISHED
2403;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.162 ;ESTABLISHED
2404;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$29 ;ESTABLISHED
2405;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$1.597 ;ESTABLISHED
2406;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3.606 ;ESTABLISHED
2407;CHURNED;INTEGRATED;FALSE;TRUE;FALSE;R$17 ;ESTABLISHED
2408;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$97 ;ESTABLISHED
2409;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$86 ;ESTABLISHED
2410;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
2411;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$104 ;ESTABLISHED
2412;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$70 ;ESTABLISHED
2413;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
2414;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$21 ;ESTABLISHED
2415;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$430 ;ESTABLISHED
2416;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$93 ;ESTABLISHED
2417;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.206 ;ESTABLISHED
2418;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$39 ;ESTABLISHED
2419;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$39 ;ESTABLISHED
2420;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.425 ;ESTABLISHED
2421;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$179 ;ESTABLISHED
2422;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$40 ;ESTABLISHED
